year,county,level,a_y,r_y,n_y,p_y,l_y,ca_y,cl_y,ca_avg_y,cl_avg_y,a_yplus10,l_yplus10
2023,Kanabec,Misdemeanor,75,89,90,0.07291666666666667,1.0786516853932584,0.171875,-0.10598238688126334,-0.5428461918739397,-0.20524910836374013,28.56364719661718,0.4668114106686194
2023,Kanabec,Juvenile,33,28,24,-0.47368421052631576,0.6785714285714286,0.65,-0.5558441558441558,-0.481595146013231,1.5677511987470856,9.811291866194034,0.4292106247910168
2023,Kandiyohi,Felony,166,153,441,0.6286407766990292,2.69281045751634,0.22058823529411764,0.014414898379443094,-0.11694671850747196,0.010943105888230428,97.29938934963967,1.814992045689002
2023,Kandiyohi,Gross Misdemeanor,165,142,297,0.4855072463768116,1.9436619718309858,0.1,-0.17281362594169675,-0.10666859308132857,0.37844387193240864,108.15927293396803,1.4547515533814959
2023,Kandiyohi,Misdemeanor,120,87,153,0.304,1.4367816091954024,0.30434782608695654,0.08031427324312533,-0.26898763082463634,0.37915882847629667,57.804126229237085,0.6741375794375999
2023,Kandiyohi,Juvenile,53,51,30,-0.8214285714285714,0.5490196078431373,0.20454545454545456,-0.39318885448916413,-0.40758853729170624,0.4486895271304139,23.806164334759213,0.3779680544435707
2023,Kittson,Felony,5,2,23,0.9047619047619048,10.5,Inf,-0.045454545454545144,-1.9769941381653562,1.588247530629663,-1.2664738828069435,-5.804867768969484
2023,Kittson,Gross Misdemeanor,6,3,10,0.5714285714285714,2.333333333333333,0,-0.1600000000000001,0.1839388108054702,-0.5542374891218593,5.218100684661147,3.2620959562272414
2023,Kittson,Misdemeanor,1,1,1,0,1,0,0.5000000000000001,4,NA,2.5925925925925926,NA
2023,Kittson,Juvenile,1,1,0,0,1,-0.5,0,4,-0.24967498699005006,5.185185185185185,4.444444444444445
2023,Koochiching,Felony,53,57,191,0.7061855670103093,3.403508771929825,0.08163265306122448,0.09027653880463908,0.10822622484328237,-0.5387765767832817,40.79914324052676,3.359370595570635
2023,Koochiching,Gross Misdemeanor,40,49,100,0.5462962962962963,2.204081632653061,-0.14893617021276595,-0.11063372717508062,0.13751432456916238,-0.13188601327482524,39.81300135992068,2.295971874508016
2023,Koochiching,Misdemeanor,5,3,21,0.85,6.666666666666666,0,0.5624999999999999,0,-0.5279461637273533,3.888888888888889,4.126702926702927
2023,Koochiching,Juvenile,16,21,16,0,1,-0.2,-0.20833333333333343,0.2254932753622282,-0.07082451495616146,17.792346812666423,1.2322835674175596
2023,Lac qui Parle,Felony,23,23,40,0.4523809523809524,1.826086956521739,-0.14814814814814814,0.030100334448160487,0.16161407748221146,0.30202148366306225,23.189258806033777,1.4913379731217566
2023,Lac qui Parle,Gross Misdemeanor,7,12,15,0.3684210526315789,1.5833333333333335,-0.5,-0.20833333333333326,-0.06871534398795923,0.5532632363155466,10.382099313319417,1.243907821683423
2023,Lac qui Parle,Misdemeanor,14,17,11,-0.21428571428571427,0.823529411764706,-0.4166666666666667,1.0154798761609911,0.23617010226428647,-0.16128512885552362,21.47273251710927,0.41568431370312076
2023,Lac qui Parle,Juvenile,10,7,6,-1.3333333333333333,0.4285714285714286,1.5,-0.1428571428571428,0.7090953701491453,4,4.430987996682969,0.48643483611937216
2023,Lake,Felony,24,25,68,0.6376811594202898,2.76,0.2,-0.172,0.05143420291694638,-0.3388011810416283,16.083049103877734,3.1000119345728394
2023,Lake,Gross Misdemeanor,18,21,40,0.5116279069767442,2.047619047619048,-0.18181818181818182,-0.26773888363292336,-0.04433850279072372,0.06200345393839888,16.6001941552278,2.044611050424045
2023,Lake,Misdemeanor,9,9,9,0,1,0.5,0,0,0.14422649349166125,4.666666666666667,0.7446127946127946
2023,Lake,Juvenile,4,12,1,-0.3333333333333333,0.75,-0.6666666666666666,-0.4886363636363636,-0.0796663065816927,2.459778149416997,8.828386170197836,0.6582983091920145
2023,Lake Of The Woods,Felony,8,13,23,0.5806451612903226,2.384615384615385,0,-0.03124999999999989,-0.5348726552557174,0.155765674472533,3.617657125788865,0.8490159487864085
2023,Lake Of The Woods,Gross Misdemeanor,3,10,9,0.375,1.6,-0.6666666666666666,0.07755102040816347,-0.28210662304657375,-0.2771349992124342,5.583615154082204,0.9214375008062424
2023,Lake Of The Woods,Misdemeanor,2,4,4,0.3333333333333333,1.4999999999999998,-0.5,-0.47058823529411775,0.2914020348270254,1.219258814914362,3.682887284506702,2.110087151967368
2023,Lake Of The Woods,Juvenile,1,1,1,0,1,Inf,0,-1.9769941381653562,1.0863295613609179,-0.25329477656138866,-0.6110090324399212
2023,Le Sueur,Felony,54,88,146,0.5164835164835165,2.0681818181818183,-0.3076923076923077,-0.015744797371303156,0.21574211067756993,0.24901459710157944,69.02713539513758,1.8407046863916912
2023,Le Sueur,Gross Misdemeanor,53,48,85,0.42168674698795183,1.7291666666666667,0.0392156862745098,-0.13205252918287932,0.019824108631922962,0.14914085447145234,40.1886241327543,1.5052104722678352
2023,Le Sueur,Misdemeanor,72,88,73,0.043478260869565216,1.0454545454545454,-0.05263157894736842,-0.2697779319916724,0.04036145869150277,0.25185279895872276,60.687751757004335,1.0714190598559494
2023,Le Sueur,Juvenile,25,24,22,-0.14285714285714285,0.875,-0.1935483870967742,0.4456521739130435,-0.3198201594872029,-0.08185398090144629,18.516006769515034,0.3321797007775915
2023,Lincoln,Felony,5,6,28,0.8,5.000000000000001,-0.5,0.6483516483516489,0,-0.5044883550132442,7.777777777777778,2.901111111111111
2023,Lincoln,Gross Misdemeanor,5,7,11,0.46153846153846156,1.8571428571428572,0,-0.13333333333333328,-0.6524528016072999,-0.050961757741823883,1.8020965842584453,0.6123450638347573
2023,Lincoln,Misdemeanor,3,10,7,0.16666666666666666,1.2,-0.6666666666666666,-0.044897959183673654,-0.8880034377992959,-0.2289395780592435,1.219518121741,0.1282910128543773
2023,Lincoln,Juvenile,0,0,1,1,Inf,-1,Inf,-0.9766898959422293,0.5145928888882408,0.0302168015563694,0.026122116610771583
2023,Lyon,Felony,66,90,297,0.7142857142857143,3.5,-0.20481927710843373,-0.08992416034669543,-0.046940297678396366,0.15972690687632296,62.51365677079852,2.708609638775934
2023,Lyon,Gross Misdemeanor,81,70,178,0.5705521472392638,2.3285714285714287,0.125,-0.042857142857142844,0.13443081403771434,0.03794891225186559,60.88112035335734,2.118022449060917
2023,Lyon,Misdemeanor,124,103,136,0.11965811965811966,1.1359223300970873,0.12727272727272726,-0.04103039469190601,-0.32242753906709837,-0.038897728096882696,65.52376649984467,0.6359274617062911
2023,Lyon,Juvenile,29,33,29,-0.03125,0.9696969696969697,-0.275,-0.08300395256916997,0.13443081403771434,0.38128036630283263,33.82284464075408,0.8309587646660662
2023,McLeod,Felony,90,105,272,0.6125461254612546,2.580952380952381,0.046511627906976744,0.10240230621396562,-0.38628690304232527,-0.2576448813663625,47.73324087448581,1.2357139008512275
2023,McLeod,Gross Misdemeanor,96,107,189,0.46766169154228854,1.8785046728971961,-0.1504424778761062,-0.17911497927405653,0.08335748105356296,0.2039215487226246,92.68725115680482,1.8123324859148688
2023,McLeod,Misdemeanor,144,173,183,0.18009478672985782,1.2196531791907514,-0.1724137931034483,-0.3033541875291247,0.28749019887243216,0.38175661399347666,159.8872087710839,1.5634699863051373
2023,McLeod,Juvenile,61,55,69,0.140625,1.1636363636363636,0.016666666666666666,-0.25840791333019314,-0.06429641963613404,0.549363109042165,44.63652635217257,0.9753122011941711
2023,Mahnomen,Felony,76,94,163,0.48633879781420764,1.9468085106382977,0.7272727272727273,-0.6142104235799336,0.0230184042707515,0.8174274982542966,34.744736174677,3.2159891158320697
2023,Mahnomen,Gross Misdemeanor,28,20,50,0.5652173913043478,2.3,0.75,-0.44800000000000006,0.06475947619733648,0.6124889230573242,12.974291395145322,2.907543472524623
2023,Mahnomen,Misdemeanor,5,4,5,0,1,-0.16666666666666666,0.2000000000000001,1.8760827614144977,-0.4529105716531121,9.693464121804418,2.325721245341353
2023,Mahnomen,Juvenile,8,16,14,0.30434782608695654,1.4375,-0.1111111111111111,-0.4523809523809524,0,0.9187846382148558,7,1.6054232804232802
2023,Marshall,Felony,19,14,40,0.631578947368421,2.714285714285714,0.7272727272727273,0.18315018315018308,-0.8516892607165674,0.31900652929109946,1.9225466203407935,0.24148211413877138
2023,Marshall,Gross Misdemeanor,6,9,12,0.35714285714285715,1.5555555555555558,1,-0.4555555555555555,-0.9766898959422292,0.3642326306859822,0.0906504046691086,0.04622044857905187
2023,Marshall,Misdemeanor,0,3,0,0,1,-1,-0.24999999999999994,1.4334295934031438,NA,5.6780023846073355,Inf
2023,Marshall,Juvenile,2,3,0,-2,0.3333333333333333,Inf,-0.7142857142857144,-1.9769941381653562,-0.5754974389671997,-0.5065895531227773,-1.1417649749591166
2023,Martin,Felony,40,73,171,0.6540284360189573,2.8904109589041096,-0.5061728395061729,-0.06554067255714989,0.22235244575449825,0.28344327663099544,71.9377050482925,2.6900975767054143
2023,Martin,Gross Misdemeanor,52,74,96,0.38333333333333336,1.6216216216216215,-0.07142857142857142,0.09322805952019422,-0.2735096630223244,-0.19754140422004662,35.03297847203458,0.9023821986161036
2023,Martin,Misdemeanor,25,24,33,0.2727272727272727,1.375,0.3157894736842105,0.04872881355932203,-0.8290107334240899,0.008739534380805518,3.7680968004691295,0.17408056041830136
2023,Martin,Juvenile,34,36,17,-0.8,0.5555555555555556,0.4166666666666667,-0.5454545454545455,-0.5348726552557174,0.8262205590264611,10.852971377366595,0.35343886639700867
2023,Meeker,Felony,51,56,111,0.5447154471544715,2.196428571428571,0.04081632653061224,-0.06785714285714292,0.04176634975758623,-0.3035990445629267,39.16269796310925,2.1436601162048055
2023,Meeker,Gross Misdemeanor,64,61,117,0.4830508474576271,1.9344262295081969,0.10344827586206896,0.06065145743269269,0.03515804187391274,-0.11435514145651944,46.16038083022929,1.52670133522648
2023,Meeker,Misdemeanor,83,96,102,0.21311475409836064,1.2708333333333333,-0.20952380952380953,-0.2583586626139817,0.41222178238811896,0.6556972082911857,102.51684049928568,1.5688119750923775
2023,Meeker,Juvenile,32,31,24,-0.34782608695652173,0.7419354838709677,-0.1794871794871795,0.4199110122358176,0.7359790209226955,0.23948735892951756,43.65665760024112,0.6928573238705068
2023,Mille Lacs,Felony,149,205,309,0.3880597014925373,1.6341463414634148,0.04929577464788732,-0.2915550542788666,0.05068921883205652,-0.09432016397644787,114.13598069757117,1.9490321707185565
2023,Mille Lacs,Gross Misdemeanor,154,139,282,0.47547169811320755,1.9064748201438848,-0.01282051282051282,-0.05561618816402004,-0.18955858340411713,-0.16693774616091953,105.26733511117634,1.358996782888318
2023,Mille Lacs,Misdemeanor,269,207,329,0.23048327137546468,1.2995169082125604,0.09349593495934959,-0.2770605595950602,0.00816699146672694,0.19621560440995436,192.37319777913245,1.3274411491512128
2023,Mille Lacs,Juvenile,51,39,47,-0.18181818181818182,0.8461538461538461,0.13333333333333333,-0.055456171735241554,-0.4140452940039682,-0.16826225085679253,24.154355102725308,0.44621833753865514
2023,Morrison,Felony,136,155,241,0.39215686274509803,1.6451612903225805,-0.02857142857142857,-0.10948067385334265,-0.10751221750394062,0.10381337346224181,100.88417452511011,1.2395118387554236
2023,Morrison,Gross Misdemeanor,97,103,182,0.4635416666666667,1.864077669902913,0.010416666666666666,-0.2415597183939324,0.14656618290744344,0.29974901058901765,81.74592229988254,1.9987637800173061
2023,Morrison,Misdemeanor,111,72,126,0.2,1.25,0.44155844155844154,0.0018050541516246195,0,0.05472785194331958,59.888888888888886,0.9515581004733547
2023,Morrison,Juvenile,38,29,35,-0.07407407407407407,0.9310344827586208,0.08571428571428572,-0.197384066587396,-0.43678847742904586,0.8016786611634377,18.252225268503146,0.408330828050227
2023,Mower,Felony,158,189,356,0.509090909090909,2.0370370370370368,0.12056737588652482,-0.32098765432098764,-0.1192727323107818,0.22737930674978518,100.69648427246727,1.9169485647487816
2023,Mower,Gross Misdemeanor,149,141,224,0.37610619469026546,1.6028368794326242,-0.019736842105263157,-0.1120647969052224,-0.006555000575601324,0.007687469923875334,117.70483530217226,1.3971903485965236
2023,Mower,Misdemeanor,148,156,158,0.11864406779661017,1.1346153846153846,-0.08641975308641975,0.01871381306865164,-0.2365058767091752,0.04481734056509432,104.90974805218372,0.6560162320321061
2023,Mower,Juvenile,36,45,27,0,1,-0.14285714285714285,-0.17297297297297293,-0.5990108551933859,-0.04283418401507137,16.94550423053136,0.3821923215836542
2023,Murray,Felony,19,17,52,0.6222222222222222,2.6470588235294117,1.1111111111111112,0.01376720901126403,-0.19810522194190097,-0.37431367705210494,6.029060738733116,1.8809643846930133
2023,Murray,Gross Misdemeanor,11,16,16,0.2727272727272727,1.375,0,-0.2753378378378379,-0.3035826652397383,-0.34623343107506244,6.680447766774361,1.1897234685978682
2023,Murray,Misdemeanor,22,14,25,0.06666666666666667,1.0714285714285714,0.4666666666666667,-0.292857142857143,0.22549327536222818,-0.033169017344910186,13.34426010949982,1.4590417224783845
2023,Murray,Juvenile,9,12,3,-1,0.5,0.8,-0.4642857142857142,0.2254932753622282,1.4017746160114952,4.448086703166606,0.6817209090591847
2023,Nicollet,Felony,75,65,236,0.7098214285714286,3.4461538461538463,-0.13793103448275862,0.1504934014980384,0.44832314067243,0.2160816281402755,86.36297246231896,3.148501971988455
2023,Nicollet,Gross Misdemeanor,79,79,151,0.4768211920529801,1.9113924050632911,-0.07058823529411765,-0.04995880458392629,-0.19914494956915035,-0.23124863216367367,56.89036987875443,1.3763034140913184
2023,Nicollet,Misdemeanor,135,108,143,0.0847457627118644,1.0925925925925926,0.36363636363636365,-0.42495126705653014,-0.38406797879693927,0.8111219856429083,55.09169745205155,0.728293344246156
2023,Nicollet,Juvenile,72,63,55,-0.3404255319148936,0.746031746031746,-0.08860759493670886,0.14811379097093375,0.1968942316403993,-0.4202236264916773,69.19821835520975,0.7280172653180642
2023,Nobles,Felony,98,121,258,0.5583941605839416,2.2644628099173554,-0.14782608695652175,-0.04455323633999537,0.1407427412584015,-0.17533727145739814,97.59687897432991,2.236506069376729
2023,Nobles,Gross Misdemeanor,154,104,292,0.5789473684210527,2.375,0.07692307692307693,0.21743697478991586,0.4714692955823977,-0.5513624278432775,143.44100688788407,2.812418485984939
2023,Nobles,Misdemeanor,163,111,167,0.04310344827586207,1.045045045045045,0.35833333333333334,-0.07737451737451746,0.15392331041275709,0.30948935160768465,102.61369882596406,0.9309533990881168
2023,Nobles,Juvenile,59,80,40,-0.3333333333333333,0.75,0.05357142857142857,-0.1642857142857142,-0.01768195402028759,-0.15125106070927885,43.040083273851835,0.7290226999628582
2023,Norman,Felony,19,25,45,0.46808510638297873,1.8800000000000001,0.05555555555555555,-0.44,-0.10469693506709789,0.5703512723238656,12.998474127914726,1.9831326689251871
2023,Norman,Gross Misdemeanor,5,8,9,0.2727272727272727,1.375,-0.4444444444444444,-0.05468750000000003,0,-0.7236469137181718,7,1.5919472502805836
2023,Norman,Misdemeanor,5,2,6,0.3333333333333333,1.4999999999999998,4,0,4,-0.19983349983151993,2.5925925925925926,6.388888888888888
2023,Norman,Juvenile,3,6,0,-1,0.5,-0.25,-0.7000000000000001,0.7090953701491453,-0.21947631801796474,4.430987996682969,2.4053934839136115
2023,Olmsted,Felony,339,434,1028,-0.688715953307393,0.5921658986175116,0.5201793721973094,-0.8499001946819784,-0.34900062509022783,-0.07846322363498881,129.1148760237715,2.0886794324765745
2023,Olmsted,Gross Misdemeanor,407,326,635,0.7057761732851986,3.3987730061349697,0.15954415954415954,0.4336938476101326,-0.08679932042187119,0.44227760244446224,256.87996894058847,1.479237549293636
2023,Olmsted,Misdemeanor,225,200,264,0.6460176991150443,2.825,-0.43467336683417085,0.5588730569948186,0.1890608154436535,0.6295491188907789,347.1176795306251,1.4054745470319814
2023,Olmsted,Juvenile,66,86,52,-0.19444444444444445,0.8372093023255814,-0.4260869565217391,-0.18947465950152878,-0.26739892145216915,0.3528756675076159,72.36470653655796,0.5331656794732625
2023,Otter Tail,Felony,158,207,439,0.5678496868475992,2.314009661835749,-0.04242424242424243,-0.07022096169125715,-0.04721737192827681,-0.22505198681857885,124.24991234964955,2.000346868051177
2023,Otter Tail,Gross Misdemeanor,205,255,315,0.2877094972067039,1.4039215686274509,-0.1700404858299595,-0.18481973434535126,-0.00806092599237265,0.4219857951821735,191.07685644124706,1.1733367471877627
2023,Otter Tail,Misdemeanor,169,160,169,0.06432748538011696,1.06875,0.07643312101910828,-0.1596522177419355,-0.14641780950629346,0.4180841210486721,109.76434686644996,0.7496493703523887
2023,Otter Tail,Juvenile,84,81,66,-0.265625,0.7901234567901234,0.12,-0.03811057434245842,-0.26272063529454853,-7.517249943739313e-4,47.4043324862468,0.4714816219236196
2023,Pennington,Felony,46,53,110,-16.666666666666668,0.056603773584905655,22,-0.9965344628417404,-1.8532064016025078,3.3934178821938907,-15.041712857881253,-5.935116061947156
2023,Pennington,Gross Misdemeanor,16,24,33,0.7876106194690266,4.708333333333333,-0.627906976744186,1.2878521126760565,0.436425051295021,0.0683715579486205,42.45434040494173,2.256539403511287
2023,Pennington,Misdemeanor,6,2,7,0.9545454545454546,22.00000000000002,-0.8,19.361702127659594,1.507176140754017,1.3731965822471899,43.550578148653095,1.626418814725986
2023,Pennington,Juvenile,17,10,23,0.375,1.6,0.4166666666666667,-0.5885714285714286,1.4334295934031438,3.5427148517577605,17.034007153822007,4.175885351642433
2023,Pine,Felony,169,196,356,0.4895833333333333,1.9591836734693875,0.2426470588235294,-0.11362738643844651,-0.15473895254604134,-0.32564090450483446,94.45009556179976,1.6454658679882175
